subcategory_1,subcategory_2,similarity
Casinos,Other Ranches & Farms,0.08966854214668274
Mines,Shark Diving,0.08966289460659027
"4WD, ATV & Off-Road Tours",Ghost Towns,0.08964390307664871
Comedy Clubs,Ferries,0.0896134078502655
Gift & Specialty Shops,Observation Decks & Towers,0.08959830552339554
Cultural Events,Other Ranches & Farms,0.0895933210849762
Sacred & Religious Sites,Waterskiing & Jetskiing,0.08954647183418274
Shooting Ranges,Skydiving,0.08944191038608551
Night Tours,Other Ranches & Farms,0.08942808210849762
Distillery Tours,Government Buildings,0.08940353244543076
Ghost Towns,Symphonies,0.08939898759126663
Battlefields,City Tours,0.0893978625535965
Lookouts,Swim with Dolphins,0.08939538151025772
Ghost Towns,Universities & Schools,0.08938245475292206
Cooking Classes,Safaris,0.08937788009643555
Cultural Events,Hot Springs & Geysers,0.0893649086356163
Exhibitions,State Parks,0.08935145288705826
Churches & Cathedrals,Factory Tours,0.0893440842628479
Cooking Classes,Theaters,0.08934342861175537
Deserts,Food & Drink Festivals,0.08931522816419601
Historical & Heritage Tours,Neighborhoods,0.08930450677871704
Health/Fitness Clubs & Gyms,Mass Transportation Systems,0.08924180269241333
Architectural Buildings,Movie & TV Tours,0.08915840089321136
Ancient Ruins,Fountains,0.08915826678276062
Mini Golf,Swim with Dolphins,0.08915090560913086
"4WD, ATV & Off-Road Tours",Cooking Classes,0.08914265781641006
Bars & Clubs,Fountains,0.08913807570934296
Skydiving,Taxis & Shuttles,0.08912650495767593
Distillery Tours,Playgrounds,0.08911822736263275
Factory Outlets,Other Food & Drink,0.08910149335861206
"Bar, Club & Pub Tours",Symphonies,0.08907906711101532
Antique Stores,Mines,0.089022696018219
Churches & Cathedrals,Dinner Theaters,0.08901867270469666
Jogging Paths & Tracks,Missions,0.08900861442089081
Deserts,Duck Tours,0.0889846533536911
Arenas & Stadiums,Helicopter Tours,0.08897961676120758
"4WD, ATV & Off-Road Tours",Libraries,0.08894650638103485
Mysterious Sites,Sports Complexes,0.08893696963787079
"Bar, Club & Pub Tours",Waterskiing & Jetskiing,0.08893527090549469
Distilleries,Piers & Boardwalks,0.08892369270324707
Hot Springs & Geysers,National Parks,0.08891816437244415
Farms,Shooting Ranges,0.0889151394367218
Bus Transportation,History Museums,0.08886302262544632
Ancient Ruins,Piers & Boardwalks,0.08881009370088577
Department Stores,Water Sports,0.08880095183849335
Sacred & Religious Sites,Speed Boats Tours,0.08879870921373367
Factory Tours,Piers & Boardwalks,0.08878637850284576
Gift & Specialty Shops,Hot Springs & Geysers,0.08876895904541016
Breweries,Speed Boats Tours,0.08876398205757141
Libraries,Sightseeing Tours,0.08876342326402664
Horse Tracks,Neighborhoods,0.08875089883804321
Antique Stores,Beach & Pool Clubs,0.0887252688407898
Art Galleries,Shark Diving,0.08871620148420334
Playgrounds,Speed Boats Tours,0.08870481699705124
Beach & Pool Clubs,Cemeteries,0.0886642262339592
Distilleries,Military Bases & Facilities,0.08866305649280548
River Rafting & Tubing,Science Museums,0.08865027129650116
Auto Race Tracks,Gardens,0.0886111855506897
Battlefields,Nature & Wildlife Areas,0.08858256042003632
Equestrian Trails,Zoos,0.08855942636728287
Sacred & Religious Sites,Symphonies,0.08849774301052094
Dams,Sporting Events,0.08848702907562256
Adrenaline & Extreme Tours,Operas,0.0884595513343811
Hot Springs & Geysers,Zoos,0.08841582387685776
Fountains,Missions,0.0883740484714508
Marinas,Movie & TV Tours,0.08833030611276627
Mysterious Sites,Nature & Wildlife Areas,0.08832933008670807
Comedy Clubs,Marinas,0.08830142021179199
Other Fun & Games,Points of Interest & Landmarks,0.08829901367425919
Valleys,Walking Tours,0.0882921889424324
History Museums,Piers & Boardwalks,0.08828260749578476
History Museums,Mass Transportation Systems,0.08823724091053009
Taxis & Shuttles,Valleys,0.08823657780885696
Cigar Bars,Monuments & Statues,0.08823322504758835
Multi-day Tours,Mysterious Sites,0.08817894756793976
Bars & Clubs,Shooting Ranges,0.0881669744849205
Caverns & Caves,Cross-country Ski Areas,0.08813323825597763
Cooking Classes,Lighthouses,0.08812447637319565
Science Museums,Shark Diving,0.08812206983566284
Archaeology Tours,Comedy Clubs,0.08809849619865417
Food & Drink Festivals,Playgrounds,0.08809078484773636
Movie & TV Tours,Volcanos,0.08809006959199905
Other Ranches & Farms,Points of Interest & Landmarks,0.08807486295700073
Art Galleries,Ships,0.08802971988916397
"Literary, Art & Music Tours",Ships,0.08802620321512222
Comedy Clubs,Military Museums,0.08800952881574631
Mysterious Sites,Spas,0.08799849450588226
Air Tours,Churches & Cathedrals,0.08798796683549881
Exhibitions,Taxis & Shuttles,0.08795364946126938
Cooking Classes,Rides & Activities,0.0879339724779129
Lookouts,Operas,0.08787042647600174
Hot Springs & Geysers,Other Food & Drink,0.08782217651605606
Beer Tastings & Tours,Shooting Ranges,0.08781097829341888
Skydiving,Spas,0.08779118210077286
Specialty Museums,Waterskiing & Jetskiing,0.08776932209730148
Architectural Buildings,Submarine Tours,0.08775833994150162
Cultural Events,Military Bases & Facilities,0.08774237334728241
Historic Sites,Swim with Dolphins,0.08764132857322693
Lookouts,Waterskiing & Jetskiing,0.08760678023099899
History Museums,Ski & Snowboard Areas,0.08758759498596191
Battlefields,Beer Tastings & Tours,0.08755739778280258
Geologic Formations,Mysterious Sites,0.08754386007785797
Sports Complexes,Waterskiing & Jetskiing,0.08747925609350204
Scenic Walking Areas,Swim with Dolphins,0.08747314661741257
Battlefields,Exhibitions,0.08746488392353058
Auto Race Tracks,Observation Decks & Towers,0.08744625747203827
Mysterious Sites,Waterfalls,0.08744129538536072
Factory Outlets,Piers & Boardwalks,0.0874406173825264
Theaters,Waterskiing & Jetskiing,0.08743727207183838
Aquariums,Balloon Rides,0.0874299705028534
Comedy Clubs,Geologic Formations,0.08740489184856415
Equestrian Trails,Performances,0.08740143477916718
Military Bases & Facilities,Wine Bars,0.08738180249929428
Cigar Bars,Military Museums,0.08736442029476166
Cultural Events,Scuba & Snorkeling,0.08734211325645447
Railways,Scenic Drives,0.08732393383979797
Aquariums,Distillery Tours,0.08731764554977417
Antique Stores,Ranches,0.08727919310331345
Cross-country Ski Areas,Other Food & Drink,0.08726391196250916
Neighborhoods,Parasailing & Paragliding,0.08726072311401367
Dinner Theaters,Historic Walking Areas,0.08725348860025406
Dams,Food Tours,0.08722777664661407
Concerts,Distilleries,0.08717264980077744
Hot Springs & Geysers,Military Bases & Facilities,0.08717172592878342
Farms,Mini Golf,0.08714273571968079
Government Buildings,Yoga & Pilates,0.08712273091077805
Cigar Bars,Scenic Railroads,0.08709406852722168
Food Tours,Valleys,0.08707787096500397
Civic Centers,Scavenger Hunts,0.08700504899024963
Military Museums,Waterfalls,0.08699528127908707
Ghost & Vampire Tours,Swim with Dolphins,0.08698134124279022
Cross-country Ski Areas,Zoos,0.08693044632673264
Children's Museums,Wine Bars,0.08691627532243729
Comedy Clubs,Lookouts,0.08690290153026581
Beer Tastings & Tours,Railways,0.08688689768314362
Hiking & Camping Tours,Horse Tracks,0.08686786890029907
Children's Museums,Segway Tours,0.08686477690935135
Canyons,Parasailing & Paragliding,0.08682096749544144
Exhibitions,Playgrounds,0.08681783080101013
Auto Race Tracks,Mini Golf,0.08680421113967896
Helicopter Tours,Sporting Events,0.08678850531578064
Auto Race Tracks,Walking Tours,0.08677519857883453
History Museums,"Surfing, Windsurfing & Kitesurfing",0.08672963082790375
Climbing Tours,Shooting Ranges,0.0867273360490799
Ancient Ruins,Disney Parks & Activities,0.08670486509799957
Dams,Department Stores,0.08669302612543106
Military Museums,Ranches,0.0866834819316864
Room Escape Games,Scenic Railroads,0.0866730585694313
Scavenger Hunts,Shopping Malls,0.08662568777799606
Horseback Riding Tours,Safaris,0.08662433922290802
Mysterious Sites,Shark Diving,0.08662021160125732
Ancient Ruins,Concerts,0.08659400045871735
Cultural Tours,Swim with Dolphins,0.08658033609390259
Archaeology Tours,Government Buildings,0.08656985312700272
Geologic Formations,Sports Camps & Clinics,0.08656511455774307
Hot Springs & Geysers,Parasailing & Paragliding,0.0864684209227562
Caverns & Caves,Horse Tracks,0.0864521935582161
Ghost Towns,Points of Interest & Landmarks,0.08644101768732071
Deserts,Performances,0.08640614151954651
Ferries,Other Ranches & Farms,0.08639483153820038
Bus Transportation,Points of Interest & Landmarks,0.08634917438030243
Art Galleries,Skydiving,0.08631625771522522
Military Museums,Wine Bars,0.08630528301000595
Gear Rentals,Mini Golf,0.08630143105983734
Historic Sites,Safaris,0.08627292513847351
Dams,Off-Road & ATV Trails,0.0862646996974945
Equestrian Trails,Historic Sites,0.08621995896100998
Ballets,Nature & Wildlife Areas,0.08619431406259537
Missions,Playgrounds,0.08618679642677307
Observation Decks & Towers,Other Fun & Games,0.08615346997976303
Rides & Activities,Wineries & Vineyards,0.08613865077495575
Bodies of Water,Military Museums,0.08612538129091263
Castles,Multi-day Tours,0.08609510213136673
Movie & TV Tours,State Parks,0.08608934283256531
Hot Springs & Geysers,State Parks,0.08606334030628204
Bike Tours,Bodies of Water,0.08600985258817673
Educational sites,Mines,0.08596672117710114
Auto Race Tracks,Nature & Wildlife Areas,0.08596048504114151
Other Fun & Games,Scenic Railroads,0.08595967292785645
Movie & TV Tours,Water Sports,0.08595246076583862
Battlefields,Scenic Drives,0.08593714237213135
Cemeteries,Day Trips,0.08588160574436188
Health/Fitness Clubs & Gyms,Movie Theaters,0.0858815461397171
Deserts,Farmers Markets,0.08585308492183685
Balloon Rides,Factory Tours,0.08573535084724426
Self-Guided Tours & Rentals,Sporting Events,0.08558683097362518
Climbing Tours,Other Ranches & Farms,0.08557745814323425
Aquariums,Shark Diving,0.08550845086574554
Mysterious Sites,Zipline & Aerial Adventure Parks,0.08550466597080231
Biking Trails,Swim with Dolphins,0.08549343049526215
Fountains,Movie & TV Tours,0.08548244833946228
Casinos,Health/Fitness Clubs & Gyms,0.08544497936964035
Department Stores,Ghost Towns,0.0854414850473404
Cooking Classes,Sacred & Religious Sites,0.08539927005767822
Self-Guided Tours & Rentals,Shooting Ranges,0.085372693836689
Safaris,Shooting Ranges,0.08535757660865784
Balloon Rides,Civic Centers,0.08527614176273346
Sporting Events,Walking Tours,0.0852499008178711
Civic Centers,Cultural Events,0.08522511273622513
Battlefields,Nature & Wildlife Tours,0.08522224426269531
Bus Transportation,Nature & Wildlife Areas,0.08521545678377151
Other Food & Drink,Segway Tours,0.08521124720573425
Bridges,Sacred & Religious Sites,0.08519797027111053
Segway Tours,Thermal Spas,0.08517970144748688
Archaeology Tours,Sports Complexes,0.08515997231006622
Educational sites,Ships,0.08515308052301407
Ancient Ruins,Ghost & Vampire Tours,0.08512485027313232
Climbing Tours,Gift & Specialty Shops,0.08510509133338928
Department Stores,Hop-On Hop-Off Tours,0.0850740522146225
Comedy Clubs,Scenic Drives,0.08503617346286774
Climbing Tours,Other Food & Drink,0.08501042425632477
Ghost Towns,Science Museums,0.08495908975601196
Exhibitions,Government Buildings,0.08495792746543884
Distillery Tours,Room Escape Games,0.08495761454105377
Playgrounds,Waterskiing & Jetskiing,0.08494657278060913
Comedy Clubs,Missions,0.08493787050247192
Swim with Dolphins,Symphonies,0.08491250872612
Movie & TV Tours,Neighborhoods,0.08489467948675156
Farms,Off-Road & ATV Trails,0.0848538801074028
Flea & Street Markets,Other Outdoor Activities,0.08484472334384918
Other Fun & Games,Yoga & Pilates,0.08482836186885834
Airport Lounges,Nature & Wildlife Areas,0.0848039835691452
Battlefields,Piers & Boardwalks,0.08474349230527878
Exhibitions,Points of Interest & Landmarks,0.0847412720322609
Ancient Ruins,Visitor Centers,0.08472469449043274
Jogging Paths & Tracks,Safaris,0.0846862867474556
"4WD, ATV & Off-Road Tours",Paint & Pottery Studios,0.084671750664711
Railways,Ranches,0.08466431498527527
Segway Tours,Yoga & Pilates,0.08466294407844543
Cooking Classes,Symphonies,0.08465749025344849
City Tours,Parasailing & Paragliding,0.0846439003944397
Government Buildings,Rides & Activities,0.08462876081466675
Ballets,Ferries,0.08461320400238037
Historic Walking Areas,Off-Road & ATV Trails,0.08453276008367538
Movie & TV Tours,Wineries & Vineyards,0.08449865877628326
Operas,Playgrounds,0.08447196334600449
Airport Lounges,Speed Boats Tours,0.08447132259607315
Farmers Markets,Scuba & Snorkeling,0.08445776253938675
Health/Fitness Clubs & Gyms,Observation Decks & Towers,0.08443249017000198
Farms,Missions,0.08443200588226318
Ballets,Gardens,0.0844193622469902
Neighborhoods,Off-Road & ATV Trails,0.08440475165843964
Gift & Specialty Shops,Sporting Events,0.0843714103102684
Observatories & Planetariums,Speed Boats Tours,0.08431009203195572
Breweries,Valleys,0.08426378667354584
Distillery Tours,Shopping Malls,0.08425931632518768
Ancient Ruins,Arenas & Stadiums,0.08425261825323105
Bodies of Water,Scenic Walking Areas,0.0842319056391716
Ancient Ruins,Distillery Tours,0.08422186970710754
Factory Outlets,Shark Diving,0.08421268314123154
Flea & Street Markets,Water Sports,0.0841701403260231
Arenas & Stadiums,Submarine Tours,0.08416030555963516
Historical & Heritage Tours,Horse Tracks,0.08414257317781448
Skydiving,Zoos,0.08411855250597
Safaris,Science Museums,0.08411622047424316
Other Food & Drink,Performances,0.084064781665802
Cigar Bars,Universities & Schools,0.08404163271188736
Mass Transportation Systems,Other Outdoor Activities,0.08403729647397995
Ranches,Walking Tours,0.08402761816978455
Ghost Towns,Performances,0.08401861786842346
Factory Outlets,Missions,0.08400803059339523
Castles,Mass Transportation Systems,0.08397815376520157
Balloon Rides,Battlefields,0.08392734080553055
Ghost Towns,Golf Courses,0.08387933671474457
Battlefields,Duck Tours,0.08385497331619263
Forests,Night Tours,0.08385318517684937
Day Trips,History Museums,0.08384953439235687
Fountains,Jazz Clubs & Bars,0.08383750915527344
Safaris,Water Sports,0.08379514515399933
Beach & Pool Clubs,Gift & Specialty Shops,0.08375605195760727
Fountains,Shooting Ranges,0.08375156670808792
Cultural Tours,Other Food & Drink,0.08374124765396118
Airport Lounges,Government Buildings,0.08373099565505981
Farmers Markets,Safaris,0.08371398597955704
Archaeology Tours,Room Escape Games,0.0837009847164154
Airport Lounges,Specialty Museums,0.08368280529975891
Castles,Shooting Ranges,0.08367200940847397
Antique Stores,Self-Guided Tours & Rentals,0.08365564793348312
Bodies of Water,Food Tours,0.08359029144048691
Bowling Alleys,Churches & Cathedrals,0.08356887102127075
Shooting Ranges,Spas,0.08353128284215927
Nature & Wildlife Tours,Performances,0.08347978442907333
Factory Tours,Shopping Malls,0.08343982696533203
Segway Tours,Shopping Malls,0.08339238166809082
Shark Diving,Zoos,0.08336012065410614
Bridges,Jazz Clubs & Bars,0.08334718644618988
Cooking Classes,Water Sports,0.08331963419914246
Dinner Theaters,"Surfing, Windsurfing & Kitesurfing",0.08331850171089172
Other Food & Drink,Private Tours,0.08329112082719803
Farms,Sightseeing Tours,0.08327344059944153
Cultural Events,Taxis & Shuttles,0.08326803892850876
Farmers Markets,Zipline & Aerial Adventure Parks,0.08321432769298553
Balloon Rides,Wine Bars,0.08321347087621689
Comedy Clubs,Jogging Paths & Tracks,0.08318004757165909
Horse Tracks,Piers & Boardwalks,0.08317746222019196
Adrenaline & Extreme Tours,Symphonies,0.08315814286470413
Bus Tours,Other Food & Drink,0.08314304053783417
Climbing Tours,Operas,0.08313468098640442
Shooting Ranges,Symphonies,0.08313409239053726
Department Stores,Nature & Wildlife Areas,0.08313238620758057
Distillery Tours,Swim with Dolphins,0.08310935646295547
Architectural Buildings,Shooting Ranges,0.08308856189250946
Other Ranches & Farms,Rail Tours,0.08305692672729492
Food & Drink Festivals,Military Museums,0.08303561806678772
Ancient Ruins,Castles,0.08303292840719223
Mysterious Sites,Water Parks,0.08298835903406143
Arenas & Stadiums,Shooting Ranges,0.08298049122095108
